,Restaurant Name,Ratings,No of Reviews,Review URL,Image URL,Street,More Info,Province,Zipcode,Phone Number,Day Open,Time Open,Tags,Other Image URL,Website URL
1320,Koong Klook,4,12,http://www.tripadvisor.com/Restaurant_Review-g293917-d10064039-Reviews-Koong_Klook-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/0a/b4/bf/56/photo4jpg.jpg,Rin Kham Intersection,NaN,Chiang Mai,50300,+66 86 349 2865,NaN,NaN,Seafood,"[https://media-cdn.tripadvisor.com/media/photo-s/0b/39/0f/32/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/39/0f/42/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/a7/3c/93/2016-06-18-17-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0c/37/1e/d5/20160717-191338-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0c/89/3a/e3/20160815-185054-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0c/89/3a/e4/20160815-193235-largejpg.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-s/0c/60/21/eb/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0f/a1/c9/ca/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0f/a1/ca/0b/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/a1/ca/0b/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/a1/c9/ca/caption.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-s/0c/60/21/eb/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0c/89/3a/e4/20160815-193235-largejpg.jpg]",https://www.facebook.com/koongklook/
1321,Mae Wi Noodle soup,4,5,http://www.tripadvisor.com/Restaurant_Review-g293917-d8138667-Reviews-Mae_Wi_Noodle_soup-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/08/0d/1f/c9/caption.jpg,Rattana Kosin Rd.,Chang Moi Subdistrict,Chiang Mai,50300,NaN,NaN,NaN,Asian,"[https://media-cdn.tripadvisor.com/media/photo-w/08/0d/1f/96/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/08/0d/1f/b0/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/08/0d/1f/dc/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/08/0d/1f/f1/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/08/0d/20/36/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/08/0d/20/4d/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/08/0d/20/09/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/08/0d/20/09/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/08/0d/20/4d/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/08/0d/20/36/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/08/0d/1f/f1/caption.jpg]",NaN
1322,Sukishi Central Festival Chiang Mai,4,15,http://www.tripadvisor.com/Restaurant_Review-g293917-d6506813-Reviews-Sukishi_Central_Festival_Chiang_Mai-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-s/06/15/66/1a/sukishi-central-festival.jpg,Hwy Chiang Mai-Lampang Frontage Road,Central Festival Chiangmai,Chiang Mai,50220,NaN,Sun - Sat,6:00 PM - 1:00 AM,"Asian, Korean","[https://media-cdn.tripadvisor.com/media/photo-w/0a/52/a7/59/550.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/52/a7/62/550.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/e0/ac/e7/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/68/81/c1/a-pork-set.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/68/81/d9/4-pork-sliced-from-a.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/68/81/ed/spicy-cold-noodles.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/34/82/f3/speisekarte.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/34/83/1b/der-tischgrill.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/34/83/4b/so-wird-das-serviert.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/34/83/4b/so-wird-das-serviert.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/34/83/1b/der-tischgrill.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/34/82/f3/speisekarte.jpg, https://media-cdn.tripadvisor.com/media/photo-p/0e/68/81/ed/spicy-cold-noodles.jpg]",http://www.sukishigroup.com
1323,IMOYA Chiang Mai,3.5,22,http://www.tripadvisor.com/Restaurant_Review-g293917-d4749821-Reviews-IMOYA_Chiang_Mai-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-s/04/a8/c3/9d/imoya-chiang-mai.jpg,"164/106 Changklan Rd.,T.Changklan",NaN,Chiang,Mai,+66 53 271 451,NaN,NaN,"Sushi, Japanese","[https://media-cdn.tripadvisor.com/media/photo-s/0c/8d/41/9c/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0d/77/13/12/p-20161030-184108-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0d/77/13/13/p-20161030-193710-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0d/77/13/14/p-20161030-181857-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0d/77/13/15/p-20161030-182253-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0d/77/13/17/p-20161030-182300-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0d/77/13/18/p-20161030-182319-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0d/77/13/1a/p-20161030-182118-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/90/19/1a/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/90/19/1a/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0d/77/13/1a/p-20161030-182118-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0d/77/13/18/p-20161030-182319-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0d/77/13/17/p-20161030-182300-largejpg.jpg]",NaN
1324,Wanlamun at Nimman,3.5,10,http://www.tripadvisor.com/Restaurant_Review-g293917-d5572842-Reviews-Wanlamun_at_Nimman-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/05/29/32/c1/wanlamun-at-nimman.jpg,45/3 Nimmanhaemin Road,Suthep,Chiang Mai,50200,+66 53 213 821,Sun - Sat,9:00 AM - 10:00 PM,"French, Cafe, Thai","[https://media-cdn.tripadvisor.com/media/daodao/photo-s/05/fe/a3/d0/caption.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-s/05/fe/a3/d5/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/05/29/32/bc/wanlamun-at-nimman.jpg, https://media-cdn.tripadvisor.com/media/photo-w/05/29/32/bf/wanlamun-at-nimman.jpg, https://media-cdn.tripadvisor.com/media/photo-w/05/29/32/c8/wanlamun-at-nimman.jpg, https://media-cdn.tripadvisor.com/media/photo-w/05/29/32/d1/wanlamun-at-nimman.jpg, https://media-cdn.tripadvisor.com/media/photo-w/05/29/32/db/wanlamun-at-nimman.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-s/05/fe/a3/d5/caption.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-s/05/fe/a3/d0/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/05/29/32/db/wanlamun-at-nimman.jpg, https://media-cdn.tripadvisor.com/media/photo-s/05/29/32/d1/wanlamun-at-nimman.jpg]",https://www.facebook.com/WanlamunNimman?ref=stream
1325,Pizza Mania,3.5,3,http://www.tripadvisor.com/Restaurant_Review-g293917-d3716041-Reviews-Pizza_Mania-Chiang_Mai.html,static/images/generic.jpg,233 Next to Rim Ping Condominium Charoenrat Road Wat Gate Subdistrict Mueang Chiang Mai District,NaN,Chiang,Mai,+66 53 306 056,NaN,NaN,NaN,[],NaN
1326,Mama's Kitchen,5,7,http://www.tripadvisor.com/Restaurant_Review-g293917-d7365798-Reviews-Mama_s_Kitchen-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-s/07/3a/0d/a1/we-serve-a-quality-foods.jpg,Soi Chomjun Soi 1,"4th floor, Central Festival",Chiang Mai,50100,+66 88 260 1288,Mon - Sat,11:00 AM - 9:00 PM,NaN,"[https://media-cdn.tripadvisor.com/media/photo-s/07/45/d6/6a/bhindi-masala-lady-s.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/d7/e0/09/this-is-nina-the-owner.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/00/a2/80/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/00/a2/81/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/00/a2/82/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/00/a2/82/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/00/a2/81/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/00/a2/80/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/d7/e0/09/this-is-nina-the-owner.jpg]",NaN
1327,Sane Chai Nam,3.5,2,http://www.tripadvisor.com/Restaurant_Review-g293917-d3715890-Reviews-Sane_Chai_Nam-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/09/61/2e/13/caption.jpg,89 Moo 1 Superhighway Road Chomphu Subdistrict Saraphi District,NaN,Chiang,Mai,0539632210,NaN,NaN,NaN,"[https://media-cdn.tripadvisor.com/media/photo-s/10/c1/8c/94/img-20170923-wa0186-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/c1/8c/95/img-20170923-wa0185-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/c1/8c/96/img-20170923-wa0184-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/c1/8c/96/img-20170923-wa0184-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/c1/8c/95/img-20170923-wa0185-largejpg.jpg]",NaN
1328,The Godam Korean Restaurant,3.5,8,http://www.tripadvisor.com/Restaurant_Review-g293917-d8875162-Reviews-The_Godam_Korean_Restaurant-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-s/09/f7/be/20/caption.jpg,"21 Moo 3, Padaet Road",NaN,Chiang Mai,50100,+66 53 282 016,NaN,NaN,NaN,"[https://media-cdn.tripadvisor.com/media/photo-s/0a/94/a2/52/20160313-203313-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/c7/c8/74/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/09/f7/bc/f0/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/09/f7/bd/05/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/09/f7/bd/72/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/09/f7/bd/89/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/09/f7/bd/95/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/09/f7/be/03/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/09/f7/be/15/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/09/f7/be/15/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/09/f7/be/03/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/09/f7/bd/95/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/09/f7/bd/89/caption.jpg]",https://www.facebook.com/TheGodam/
1329,Saichon buffet,3.5,3,http://www.tripadvisor.com/Restaurant_Review-g293917-d7278386-Reviews-Saichon_buffet-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-s/07/22/8a/6e/saichon-buffet.jpg,2/1 Bunrueang Rit Road,Hai Ya Subdistrict,Chiang,Mai,+66 83 023 0579,NaN,NaN,Thai,"[https://media-cdn.tripadvisor.com/media/photo-w/07/22/8a/7a/saichon-buffet.jpg, https://media-cdn.tripadvisor.com/media/photo-w/07/22/8a/7f/saichon-buffet.jpg, https://media-cdn.tripadvisor.com/media/photo-w/07/22/8a/85/saichon-buffet.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/a5/b3/62/a-culinary-experience.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/a5/b3/62/a-culinary-experience.jpg, https://media-cdn.tripadvisor.com/media/photo-s/07/22/8a/85/saichon-buffet.jpg, https://media-cdn.tripadvisor.com/media/photo-s/07/22/8a/7f/saichon-buffet.jpg, https://media-cdn.tripadvisor.com/media/photo-s/07/22/8a/7a/saichon-buffet.jpg]",https://www.facebook.com/pages/%E0%B8%AA%E0%B8%B2%E0%B8%A2%E0%B8%8A%E0%B8%A5-%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B0/204082249630853
1330,Larb Ton Yang,4,3,http://www.tripadvisor.com/Restaurant_Review-g293917-d3711724-Reviews-Larb_Ton_Yang-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0d/d9/00/8f/caption.jpg,77/5 Ban Fah Ham Sri Ping Mueang Road Chang Klan Subdistrict Mueang Chiang Mai District,NaN,Chiang,Mai,+66 53 201 777,NaN,NaN,NaN,"[https://media-cdn.tripadvisor.com/media/photo-w/0a/30/ed/b0/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/30/ed/b2/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/30/ed/b6/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/30/ed/b6/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/30/ed/b2/caption.jpg]",NaN
1331,Chiangmai Saloon,3.5,239,http://www.tripadvisor.com/Restaurant_Review-g293917-d1129402-Reviews-Chiangmai_Saloon-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/0a/8a/0d/ac/stick.jpg,80/1 Th Loi Kroh,E of Pratu Tha Phae,Chiang,Mai,(061) 610 690,NaN,NaN,"American, Bar, Pub","[https://media-cdn.tripadvisor.com/media/photo-s/0d/81/95/75/street-front-sign-was.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0d/81/95/a0/inside-showing-some-of.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/bb/81/0c/img-20170322-204115-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/bb/81/0e/img-20170322-213106-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/bb/81/10/img-20170322-213115-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/fa/c8/94/chicken-fried-rice.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/41/c7/eb/front.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/a4/9a/44/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/03/07/41/02/great-atmosphere.jpg, https://media-cdn.tripadvisor.com/media/photo-s/03/07/41/02/great-atmosphere.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/a4/9a/44/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/10/41/c7/eb/front.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/fa/c8/94/chicken-fried-rice.jpg]",http://chiangmaisaloon.com/
1332,The Roadside,3.5,10,http://www.tripadvisor.com/Restaurant_Review-g293917-d5937596-Reviews-The_Roadside-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-s/09/ff/da/6d/photo0jpg.jpg,"Anusan Market,Jaranepratad road,Changklan",NaN,Chiang,Mai,NaN,NaN,NaN,Thai,"[https://media-cdn.tripadvisor.com/media/photo-s/07/e5/48/f7/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/07/e5/48/f8/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/09/81/f3/8c/p1060996-20151113-22474818.jpg, https://media-cdn.tripadvisor.com/media/photo-w/09/81/f3/8d/p1060993-20151113-224740946.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/51/45/0e/the-roadside.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/51/45/1e/the-roadside.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/51/45/2b/the-roadside.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/51/45/32/the-roadside.jpg, https://media-cdn.tripadvisor.com/media/photo-s/07/e5/48/f9/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/07/e5/48/f9/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/51/45/32/the-roadside.jpg, https://media-cdn.tripadvisor.com/media/photo-p/0f/51/45/2b/the-roadside.jpg, https://media-cdn.tripadvisor.com/media/photo-p/0f/51/45/1e/the-roadside.jpg]",http://www.facebook.com/theroadside.pub
1333,Mapo Garden,4,4,http://www.tripadvisor.com/Restaurant_Review-g293917-d8866775-Reviews-Mapo_Garden-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-s/09/b2/00/b7/caption.jpg,23/9-12 Charoenprathet Road,Chanklan Subdistrict,Chiang Mai,50100,+66 80 032 7370,NaN,NaN,"Asian, Korean","[https://media-cdn.tripadvisor.com/media/photo-w/0a/03/d9/25/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/09/b2/00/bf/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/09/b2/00/bf/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/03/d9/25/caption.jpg]",https://www.facebook.com/Mapo-Garden-Chiangmai-667406613274948/
1334,Chez 15,3,10,http://www.tripadvisor.com/Restaurant_Review-g293917-d3660911-Reviews-Chez_15-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/03/80/6c/fa/cheese-fruit-platter.jpg,Charoenraj Road,NaN,Chiang,Mai,NaN,NaN,NaN,"French, International, Asian",[https://media-cdn.tripadvisor.com/media/photo-s/03/44/3c/c6/inside.jpg],NaN
1335,Khaotom Pla So Si Racha,4,3,http://www.tripadvisor.com/Restaurant_Review-g293917-d8862343-Reviews-Khaotom_Pla_So_Si_Racha-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/10/99/8e/9e/1-1-1-440.jpg,Khampangdin Rd.,Hai Ya Subdistrict,Chiang Mai,50100,+66 53 207 249,NaN,NaN,NaN,"[https://media-cdn.tripadvisor.com/media/photo-w/10/99/8e/a0/1-1-1-440.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/99/8e/a2/1-1-1-440.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/99/8e/a2/1-1-1-440.jpg, https://media-cdn.tripadvisor.com/media/photo-w/10/99/8e/a0/1-1-1-440.jpg]",NaN
1336,New York Pizza Company,4,5,http://www.tripadvisor.com/Restaurant_Review-g293917-d4827486-Reviews-New_York_Pizza_Company-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-s/04/7f/55/5e/getlstd-property-photo.jpg,42 Charoenprathet Rd. T.Chang Klan A.Muang,NaN,Chiang Mai,50100,+66 53 280 762,Wed - Mon,5:00 PM - 11:45 PM,Pizza,[https://media-cdn.tripadvisor.com/media/photo-s/04/7f/55/5e/getlstd-property-photo.jpg],NaN
1337,Gogi Jib - Stone Grill Barbecue,4,32,http://www.tripadvisor.com/Restaurant_Review-g293917-d2409119-Reviews-Gogi_Jib_Stone_Grill_Barbecue-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/02/2f/da/e4/getlstd-property-photo.jpg,29/3 Kotchasarn Rd,NaN,Chiang Mai,50100,+66 84 454 1943,Mon,5:00 PM - 11:00 PM,"Asian, Korean, Barbecue","[https://media-cdn.tripadvisor.com/media/photo-s/02/4c/dd/e5/stone-grill.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/4d/8f/38/rice-wine.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/34/86/7c/gogi-jib.jpg, https://media-cdn.tripadvisor.com/media/photo-w/02/34/87/6a/gogi-jib-entrance-on.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/34/87/7e/gogi-jib-dining-room.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/34/87/a1/always-a-good-time.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/48/c0/f2/opening-hours.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/4c/08/2a/menu.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/4c/08/3d/our-location.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/4d/8f/38/rice-wine.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/4c/dd/e5/stone-grill.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/4c/dd/e3/meat-options.jpg, https://media-cdn.tripadvisor.com/media/photo-s/02/4d/8f/3b/the-restaurant-owners.jpg]",http://www.facebook.com/GogiJib
1338,Mikes Original Burgers,3,9,http://www.tripadvisor.com/Restaurant_Review-g293917-d3714044-Reviews-Mikes_Original_Burgers-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/08/44/b4/24/mikes-original-burgers.jpg,34/4 Chang Moi Road Chang Moi Subdistrict Mueang Chiang Mai District,NaN,Chiang,Mai,+66 89 263 3416,NaN,NaN,NaN,[https://media-cdn.tripadvisor.com/media/photo-o/08/44/b4/24/mikes-original-burgers.jpg],NaN
1339,Craffity Craft Beer & Home bar,3.5,11,http://www.tripadvisor.com/Restaurant_Review-g293917-d12162908-Reviews-Craffity_Craft_Beer_Home_bar-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/88/6e/9b/a-great-beer-selection.jpg,Moonmuang Soi 6,NaN,Chiang Mai,50200,+66 87 500 7703,Tue - Sun,11:00 AM - 11:00 PM,"Asian, Thai","[https://media-cdn.tripadvisor.com/media/photo-s/11/98/87/28/img-20171226-210732-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/98/87/29/img-20171226-205944-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/98/87/2a/img-20171226-205938-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/98/87/2b/img-20171226-205930-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/98/87/2c/img-20171226-205905-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/98/87/2d/img-20171226-205201-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/98/87/2e/img-20171226-205132-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/98/87/2f/img-20171226-205125-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/98/87/30/img-20171226-205116-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/98/87/30/img-20171226-205116-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/98/87/2f/img-20171226-205125-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-p/11/98/87/2e/img-20171226-205132-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/98/87/2d/img-20171226-205201-largejpg.jpg]",http://www.facebook.com/craffitybar/
1340,Toob Noi Restaurant,3.5,3,http://www.tripadvisor.com/Restaurant_Review-g293917-d10727134-Reviews-Toob_Noi_Restaurant-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0c/8c/b5/c1/noodles-with-something.jpg,"29/10 Sam Lan Rd, Soi 1",NaN,Chiang Mai,50200,+66 53 277 949,NaN,NaN,NaN,"[https://media-cdn.tripadvisor.com/media/photo-w/0e/65/b9/f3/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/65/b9/f4/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/65/b9/f5/photo3jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/65/b9/f6/photo4jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/65/b9/f7/photo5jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/65/b9/f8/photo6jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/65/b9/f9/photo7jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/65/b9/fa/photo8jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/65/b9/fb/photo9jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/65/b9/fb/photo9jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/65/b9/fa/photo8jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-p/0e/65/b9/f9/photo7jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-p/0e/65/b9/f8/photo6jpg.jpg]",https://www.facebook.com/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%95%E0%B8%B9%E0%B8%9A%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2-133626070056761/
1341,Daddy Nimman,3.5,11,http://www.tripadvisor.com/Restaurant_Review-g293917-d9455179-Reviews-Daddy_Nimman-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0f/4b/96/9a/entrada-restaurante.jpg,"17 Nimmanhemin Rd., Soi Sainampung",NaN,Chiang Mai,50100,+66 82 263 2797,NaN,NaN,Italian,"[https://media-cdn.tripadvisor.com/media/photo-o/11/6b/c5/25/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/6b/c5/29/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/6b/c5/33/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/6b/c5/38/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/6b/c5/3a/caption.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-o/11/d5/ff/9a/photo3jpg.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-o/11/d5/ff/99/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-o/11/d5/ff/98/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-s/11/d5/ff/97/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-s/11/d5/ff/97/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-s/11/d5/ff/98/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-s/11/d5/ff/99/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/daodao/photo-s/11/d5/ff/9a/photo3jpg.jpg]",https://www.facebook.com/Daddy-Nimman-665565703524282/
